,날짜,거래량,exchange
119,2020-11-20,0.24277357192016535,0.6463333333333332
120,2020-11-23,0.43220922229869285,0.6429999999999999
121,2020-11-24,0.4680832759807301,0.6456666666666668
122,2020-11-25,0.6131280110117003,0.6479999999999999
123,2020-11-26,0.3592567102546457,0.6546666666666665
124,2020-11-27,0.26918444597384755,0.657
125,2020-11-30,0.6459050240880938,0.6593333333333331
126,2020-12-01,0.41018582243633905,0.6584999999999999
127,2020-12-02,0.478578802477633,0.6548333333333335
128,2020-12-03,0.4736751548520302,0.6611666666666667
129,2020-12-04,0.5772539573296631,0.6698333333333335
130,2020-12-07,0.5150550584996566,0.6890000000000002
131,2020-12-08,0.4975051617343431,0.6955
132,2020-12-09,0.4315209910529946,0.6926666666666665
133,2020-12-10,0.6303337921541642,0.6940000000000002
134,2020-12-11,0.39384033035099825,0.6896666666666667
135,2020-12-14,0.4006366139022711,0.6845000000000001
136,2020-12-15,0.45388850653819707,0.682
137,2020-12-16,0.2990364762560221,0.6779999999999999
138,2020-12-17,0.3970233998623539,0.6796666666666666
139,2020-12-18,0.32131796283551267,0.6786666666666668
140,2020-12-21,0.36648313833448104,0.6701666666666666
141,2020-12-22,0.3366311080523055,0.6646666666666665
142,2020-12-23,0.6742945629731589,0.6556666666666668
143,2020-12-24,0.5385409497591199,0.6518333333333333
144,2020-12-28,0.7065554026152789,0.6604999999999999
145,2020-12-29,0.5595320027529258,0.6696666666666666
146,2020-12-30,0.45767377838953904,0.6779999999999999
147,2021-01-04,0.644786648313834,0.6866666666666666
148,2021-01-05,0.6162250516173441,0.6948333333333334
149,2021-01-06,0.7222986923606334,0.6898333333333335
150,2021-01-07,0.6834996558843772,0.6886666666666668
151,2021-01-08,0.9161218169304893,0.6871666666666666
152,2021-01-11,1.0,0.6759999999999998
153,2021-01-12,0.7689263592567103,0.6703333333333334
154,2021-01-13,0.67988644184446,0.6668333333333332
155,2021-01-14,0.6248279421885761,0.675
156,2021-01-15,0.6028905712319341,0.6661666666666668
157,2021-01-18,0.6363558155540269,0.6701666666666666
158,2021-01-19,0.6536476256022027,0.6593333333333331
159,2021-01-20,0.6670681348933245,0.6631666666666668
160,2021-01-21,0.7115450791465937,0.6666666666666667
161,2021-01-22,0.6082243633860985,0.6679999999999999
162,2021-01-25,0.5260667584308331,0.6628333333333334
163,2021-01-26,0.582157604955265,0.6613333333333333
164,2021-01-27,0.5552305574673093,0.6616666666666666
165,2021-01-28,0.5877494838265661,0.6599999999999999
166,2021-01-29,0.6779077770130771,0.6423333333333334
167,2021-02-01,0.5737267721954579,0.6379999999999999
168,2021-02-02,0.5176359256710259,0.6366666666666667
169,2021-02-03,0.6241397109428768,0.6390000000000002
170,2021-02-04,0.5525636613902272,0.6433333333333333
171,2021-02-05,0.49131108052305567,0.6388333333333333
172,2021-02-08,0.5437887130075714,0.6266666666666667
173,2021-02-09,0.5439607708189952,0.6348333333333335
174,2021-02-10,0.4610289057123195,0.64
175,2021-02-15,0.46343771507226494,0.6498333333333335
176,2021-02-16,0.39151754989676574,0.6615000000000002
177,2021-02-17,0.3887646249139716,0.6671666666666666
178,2021-02-18,0.3989160357880249,0.6538333333333333
179,2021-02-19,0.46601858224363424,0.6571666666666666
180,2021-02-22,0.4623193392980042,0.6548333333333335
181,2021-02-23,0.43470406056435024,0.6558333333333333
182,2021-02-24,0.5295079146593263,0.6486666666666667
183,2021-02-25,0.5282174810736407,0.6496666666666666
184,2021-02-26,0.6642291810048175,0.6526666666666665
185,2021-03-02,0.5467997247075022,0.6303333333333334
186,2021-03-03,0.34987955953200356,0.6311666666666668
187,2021-03-04,0.43831727460426745,0.6284999999999998
188,2021-03-05,0.45423262216104665,0.623
189,2021-03-08,0.4002064693737096,0.6176666666666666
190,2021-03-09,0.5316586373021341,0.6145
191,2021-03-10,0.3980557467309018,0.5981666666666667
192,2021-03-11,0.4649002064693744,0.5988333333333333
193,2021-03-12,0.2779593943565043,0.6045
194,2021-03-15,0.2733998623537511,0.6154999999999999
195,2021-03-16,0.23468685478320783,0.6068333333333331
196,2021-03-17,0.22186854783207233,0.6125
197,2021-03-18,0.3731073640743291,0.6136666666666668
198,2021-03-19,0.3355987611837586,0.6271666666666667
199,2021-03-22,0.23184790089470086,0.6136666666666668
200,2021-03-23,0.3195973847212665,0.6145
201,2021-03-24,0.2740880935994494,0.62
202,2021-03-25,0.26901238816242273,0.6108333333333333
203,2021-03-26,0.32407088781830773,0.6096666666666666
204,2021-03-29,0.28423950447350366,0.6136666666666668
205,2021-03-30,0.3044562973158984,0.6138333333333332
206,2021-03-31,0.3292326221610463,0.6108333333333333
207,2021-04-01,0.36476256022023484,0.6123333333333335
208,2021-04-02,0.3848072952512048,0.6178333333333335
209,2021-04-05,0.3340502408809362,0.6208333333333333
210,2021-04-06,0.4389194769442538,0.6203333333333334
211,2021-04-07,0.373193392980042,0.6284999999999998
212,2021-04-08,0.3925498967653136,0.6393333333333332
213,2021-04-09,0.3614074328974544,0.6358333333333333
214,2021-04-12,0.2770130763936683,0.6379999999999999
215,2021-04-13,0.33232966276669,0.6261666666666668
216,2021-04-14,0.2835512732278054,0.6231666666666669
217,2021-04-15,0.45216792842395087,0.6334999999999998
218,2021-04-16,0.4213695801789403,0.6373333333333335
219,2021-04-19,0.30264969029594024,0.6368333333333331
220,2021-04-20,0.2746902959394357,0.6363333333333332
221,2021-04-21,0.406400550584997,0.6443333333333332
222,2021-04-22,0.34445973847212724,0.6376666666666665
223,2021-04-23,0.4012388162422575,0.6395000000000001
224,2021-04-26,0.34790089470061963,0.6351666666666664
225,2021-04-27,0.3256194081211291,0.6433333333333333
226,2021-04-28,0.35073984858912666,0.6486666666666667
227,2021-04-29,0.4147453544390922,0.6458333333333333
228,2021-04-30,0.423520302821748,0.6543333333333332
229,2021-05-03,0.3867859600825877,0.6506666666666668
230,2021-05-04,0.28862697866483206,0.6345000000000001
231,2021-05-06,0.3823984858912603,0.6315000000000002
232,2021-05-07,0.28768066070199605,0.6241666666666666
233,2021-05-10,0.40072264280798403,0.6309999999999998
234,2021-05-11,0.5077426015141093,0.6423333333333334
235,2021-05-12,0.5628011011699934,0.6348333333333335
236,2021-05-13,0.5382828630419821,0.6275
237,2021-05-14,0.2935306262904339,0.6156666666666668
238,2021-05-17,0.27761527873365466,0.6174999999999999
239,2021-05-18,0.2711631108052314,0.6116666666666667
240,2021-05-20,0.3137474191328286,0.6115000000000002
241,2021-05-21,0.38971094287680663,0.613
242,2021-05-24,0.19020991052993869,0.6218333333333332
243,2021-05-25,0.2092222986923607,0.6206666666666668
244,2021-05-26,0.19193048864418488,0.6286666666666667
245,2021-05-27,0.49354783207157626,0.6356666666666668
246,2021-05-28,0.29688575361321434,0.6366666666666667
247,2021-05-31,0.25189263592567174,0.64
248,2021-06-01,0.2871644872677226,0.6441666666666667
249,2021-06-02,0.2918100481761877,0.655
250,2021-06-03,0.39659325533379236,0.6495000000000001
251,2021-06-04,0.31598417068134926,0.647
252,2021-06-07,0.2659153475567799,0.6375
253,2021-06-08,0.25094631796283573,0.6479999999999999
254,2021-06-09,0.28940123881624225,0.6438333333333333
255,2021-06-10,0.4002064693737096,0.6403333333333334
256,2021-06-11,0.2933585684790091,0.6416666666666666
257,2021-06-14,0.22883688919477002,0.6479999999999999
258,2021-06-15,0.21309359944941558,0.6393333333333332
259,2021-06-16,0.2505161734342742,0.637
260,2021-06-17,0.3254473503097043,0.6371666666666667
261,2021-06-18,0.3892807983482451,0.6174999999999999
262,2021-06-21,0.4192188575361325,0.613
263,2021-06-22,0.22634205092911264,0.6076666666666666
264,2021-06-23,0.3373193392980048,0.6126666666666665
265,2021-06-24,0.4727288368891952,0.6073333333333335
266,2021-06-25,0.349449415003442,0.6070000000000001
267,2021-06-28,0.21016861665519668,0.6186666666666667
268,2021-06-29,0.22315898141775697,0.6168333333333331
269,2021-06-30,0.2958534067446665,0.6166666666666667
270,2021-07-01,0.3138334480385415,0.6174999999999999
271,2021-07-02,0.2423434273916038,0.613
272,2021-07-05,0.14728148657949092,0.6091666666666666
273,2021-07-06,0.18496214728148722,0.6161666666666668
274,2021-07-07,0.31056434962147295,0.6136666666666668
275,2021-07-08,0.3412766689607716,0.6040000000000001
276,2021-07-09,0.43487611837577506,0.5943333333333332
277,2021-07-12,0.12809704060564409,0.5861666666666667
278,2021-07-13,0.1653475567790779,0.5893333333333333
279,2021-07-14,0.16302477632484533,0.5915000000000001
280,2021-07-15,0.1875430144528565,0.5828333333333334
281,2021-07-16,0.14848589125946363,0.5938333333333332
282,2021-07-19,0.171885753613214,0.5981666666666667
283,2021-07-20,0.2539573296627675,0.5904999999999999
284,2021-07-21,0.2880247763248457,0.5816666666666667
285,2021-07-22,0.24879559532002798,0.5823333333333335
286,2021-07-23,0.2049208534067452,0.5816666666666667
287,2021-07-26,0.15132484514796965,0.5841666666666667
288,2021-07-27,0.17050929112181742,0.5779999999999998
289,2021-07-28,0.2670337233310398,0.583
290,2021-07-29,0.21541637990364815,0.5753333333333335
291,2021-07-30,0.27770130763936757,0.5876666666666666
292,2021-08-02,0.17240192704748844,0.5875
293,2021-08-03,0.31968341362697933,0.5808333333333333
294,2021-08-04,0.35831039229181066,0.5821666666666666
295,2021-08-05,0.24311768754301497,0.5903333333333334
296,2021-08-06,0.2075017205781145,0.5941666666666667
297,2021-08-09,0.22995526496902985,0.5961666666666667
298,2021-08-10,0.28578802477632503,0.5916666666666667
299,2021-08-11,0.46395388850653846,0.5858333333333333
300,2021-08-12,0.6161390227116312,0.575
301,2021-08-13,0.6358396421197524,0.5684999999999998
302,2021-08-17,0.4618891947694426,0.5536666666666668
303,2021-08-18,0.40012044046799766,0.5418333333333332
304,2021-08-19,0.37370956641431546,0.5454999999999999
305,2021-08-20,0.38721610461114925,0.5425
306,2021-08-23,0.34144872677219545,0.5388333333333333
307,2021-08-24,0.3312112869924302,0.5433333333333333
308,2021-08-25,0.2888850653819688,0.5533333333333333
309,2021-08-26,0.2723675154852032,0.5558333333333334
310,2021-08-27,0.18522023399862395,0.5531666666666668
311,2021-08-30,0.15158293186510735,0.5486666666666667
312,2021-08-31,0.5138506538196839,0.5593333333333332
313,2021-09-01,0.27477632484514863,0.562
314,2021-09-02,0.21713695801789434,0.5708333333333333
315,2021-09-03,0.2195457673778398,0.5671666666666666
316,2021-09-06,0.1540777701307647,0.5726666666666664
317,2021-09-07,0.10607364074329027,0.5711666666666668
318,2021-09-08,0.3698382656572615,0.5701666666666665
319,2021-09-09,0.430230557467309,0.5591666666666666
320,2021-09-10,0.2682381280110125,0.5498333333333335
321,2021-09-13,0.20285615966964937,0.5493333333333332
322,2021-09-14,0.4061424638678603,0.5428333333333334
323,2021-09-15,0.23924638678596008,0.5463333333333333
324,2021-09-16,0.2194597384721269,0.5471666666666666
325,2021-09-17,0.3264796971782522,0.5515000000000001
326,2021-09-23,0.32501720578114274,0.5373333333333334
327,2021-09-24,0.22255677907777063,0.5305
328,2021-09-27,0.15261527873365527,0.5411666666666668
329,2021-09-28,0.28269098417068134,0.5401666666666665
330,2021-09-29,0.3869580178940125,0.53
331,2021-09-30,0.3145216792842398,0.5251666666666666
332,2021-10-01,0.23855815554026177,0.5246666666666666
333,2021-10-05,0.40932553337921596,0.5213333333333332
334,2021-10-06,0.35994494150034495,0.5215000000000001
335,2021-10-07,0.2831211286992429,0.5166666666666666
336,2021-10-08,0.26032346868547884,0.5161666666666667
337,2021-10-12,0.43659669649002125,0.5109999999999999
338,2021-10-13,0.34359944941500414,0.5015000000000002
339,2021-10-14,0.3112525808671722,0.5083333333333333
340,2021-10-15,0.2780454232622162,0.5195000000000001
341,2021-10-18,0.1599277357192016,0.5286666666666667
342,2021-10-19,0.09394356503785306,0.5236666666666667
343,2021-10-20,0.15691672401927076,0.5305
344,2021-10-21,0.15330350997935355,0.5406666666666669
345,2021-10-22,0.06624225739848623,0.5403333333333333
346,2021-10-25,0.19519958706125343,0.5359999999999998
347,2021-10-26,0.12955953200275355,0.5470000000000002
348,2021-10-27,0.130075705437027,0.5561666666666667
349,2021-10-28,0.3887646249139716,0.5531666666666668
350,2021-10-29,0.29034755677907825,0.5471666666666666
351,2021-11-01,0.1179456297315898,0.5506666666666669
352,2021-11-02,0.19537164487267727,0.5395000000000001
353,2021-11-03,0.1653475567790779,0.5408333333333333
354,2021-11-04,0.17687543014452875,0.5315000000000001
355,2021-11-05,0.1755849965588441,0.5333333333333333
356,2021-11-08,0.12216104611149432,0.5246666666666666
357,2021-11-09,0.10633172746042702,0.5261666666666667
358,2021-11-10,0.06796283551273243,0.5359999999999998
359,2021-11-11,0.16982105987611915,0.5316666666666667
360,2021-11-12,0.10667584308327664,0.5254999999999999
361,2021-11-15,0.19562973158981498,0.5340000000000001
362,2021-11-16,0.12250516173434299,0.5329999999999999
363,2021-11-17,0.18883344803854116,0.5340000000000001
364,2021-11-18,0.16500344115622922,0.5273333333333334
365,2021-11-19,0.23709566414315233,0.5325
366,2021-11-22,0.4156916724019273,0.5275000000000001
367,2021-11-23,0.31796283551273313,0.5209999999999999
368,2021-11-24,0.19950103234686892,0.5184999999999998
369,2021-11-25,0.13497935306262984,0.5191666666666667
370,2021-11-26,0.19666207845836287,0.5171666666666666
371,2021-11-29,0.35693392980041316,0.5116666666666667
372,2021-11-30,0.5331211286992436,0.5109999999999999
373,2021-12-01,0.3602890571231936,0.5205
374,2021-12-02,0.35538540949759173,0.5328333333333335
375,2021-12-03,0.26169993117687546,0.5378333333333334
376,2021-12-06,0.24638678596008257,0.5356666666666667
377,2021-12-07,0.28931520991053034,0.5271666666666666
378,2021-12-08,0.3365450791465936,0.5313333333333332
379,2021-12-09,0.3628699242945629,0.5393333333333332
380,2021-12-10,0.07974879559532003,0.5436666666666667
381,2021-12-13,0.2239332415691672,0.5363333333333333
382,2021-12-14,0.09738472126634545,0.5353333333333334
383,2021-12-15,0.05987611837577492,0.5273333333333334
384,2021-12-16,0.1593255333792162,0.5229999999999999
385,2021-12-17,0.2038885065381973,0.5275000000000001
386,2021-12-20,0.12895732966276718,0.5259999999999998
387,2021-12-21,0.16070199587061276,0.5170000000000001
388,2021-12-22,0.21825533379215417,0.5141666666666667
389,2021-12-23,0.15554026152787417,0.5146666666666666
390,2021-12-24,0.14401238816242332,0.5208333333333333
391,2021-12-27,0.18315554026152814,0.5226666666666665
392,2021-12-28,0.3281142463867865,0.5229999999999999
393,2021-12-29,0.36527873365450836,0.5221666666666667
394,2021-12-30,0.2413110805230559,0.5223333333333335
395,2022-01-03,0.16878871300757123,0.5241666666666667
396,2022-01-04,0.2642807983482457,0.5153333333333334
397,2022-01-05,0.48150378527185195,0.5095000000000001
398,2022-01-06,0.3320715760495533,0.5029999999999999
399,2022-01-07,0.2643668272539576,0.5006666666666668
400,2022-01-10,0.2453544390915356,0.4959999999999999
401,2022-01-11,0.28785271851342087,0.5
402,2022-01-12,0.24965588437715108,0.508
403,2022-01-13,0.29542326221610493,0.5168333333333333
404,2022-01-14,0.22857880247763326,0.5196666666666666
405,2022-01-17,0.17739160357880318,0.5206666666666668
406,2022-01-18,0.16878871300757123,0.5128333333333335
407,2022-01-19,0.24371988988300133,0.5184999999999998
408,2022-01-20,0.18461803165863758,0.5136666666666667
409,2022-01-21,0.29482105987611856,0.5159999999999998
410,2022-01-24,0.2151582931865114,0.5106666666666668
411,2022-01-25,0.32871644872677286,0.5096666666666666
412,2022-01-26,0.19700619408121153,0.5036666666666667
413,2022-01-27,0.4657604955264975,0.505
414,2022-01-28,0.38386097728836976,0.4959999999999999
415,2022-02-03,0.3381796283551279,0.49049999999999994
416,2022-02-04,0.17584308327598083,0.4909999999999999
417,2022-02-07,0.22978320715760503,0.5008333333333334
418,2022-02-08,0.1920165175498968,0.5009999999999999
419,2022-02-09,0.21816930488644226,0.5036666666666667
420,2022-02-10,0.3376634549208534,0.5066666666666666
421,2022-02-11,0.2679800412938748,0.5066666666666666
422,2022-02-14,0.23391259463179667,0.5006666666666668
423,2022-02-15,0.11717136958017958,0.5028333333333335
424,2022-02-16,0.12577426015141152,0.5025
425,2022-02-17,0.24406400550585,0.5051666666666665
426,2022-02-18,0.0843083275980732,0.5048333333333335
427,2022-02-21,0.08990020646937431,0.5059999999999998
428,2022-02-22,0.1412594631796292,0.5090000000000001
429,2022-02-23,0.08103922918100563,0.5088333333333332
430,2022-02-24,0.31744666207845873,0.5131666666666668
431,2022-02-25,0.21059876118375823,0.5009999999999999
432,2022-02-28,0.2534411562284931,0.49549999999999994
433,2022-03-02,0.17446662078458425,0.4906666666666668
434,2022-03-03,0.17721954576737836,0.4916666666666667
435,2022-03-04,0.14874397797660036,0.4940000000000001
436,2022-03-07,0.2863041982105995,0.48083333333333333
437,2022-03-08,0.22548176187198954,0.45766666666666656
438,2022-03-10,0.39237783895388884,0.4425
439,2022-03-11,0.2598933241569173,0.4521666666666666
440,2022-03-14,0.19064005505850024,0.44599999999999984
441,2022-03-15,0.1790261527873365,0.43566666666666687
442,2022-03-16,0.13214039917412285,0.4304999999999999
443,2022-03-17,0.35056779077770184,0.43266666666666653
444,2022-03-18,0.28785271851342087,0.4656666666666668
445,2022-03-21,0.13979697178251976,0.48150000000000015
446,2022-03-22,0.14788368891947726,0.47716666666666663
447,2022-03-23,0.19072608396421215,0.46433333333333315
448,2022-03-24,0.4165519614590504,0.4788333333333332
449,2022-03-25,0.198468685478321,0.46766666666666656
450,2022-03-28,0.11278389538885121,0.46950000000000003
451,2022-03-29,0.1327426015141092,0.4571666666666666
452,2022-03-30,0.15760495526496904,0.4658333333333333
453,2022-03-31,0.14581899518238145,0.4820000000000001
454,2022-04-01,0.17997247075017248,0.48216666666666663
455,2022-04-04,0.03690640055058513,0.47316666666666685
456,2022-04-05,0.030368203716449008,0.4721666666666666
457,2022-04-06,0.2341706813489334,0.4790000000000002
458,2022-04-07,0.30884377150722675,0.46816666666666684
459,2022-04-08,0.226944253269099,0.4691666666666666
460,2022-04-11,0.14401238816242332,0.45999999999999996
461,2022-04-12,0.1601858224363393,0.44666666666666666
462,2022-04-13,0.18083275980729557,0.43900000000000017
463,2022-04-14,0.23761183757742677,0.4538333333333333
464,2022-04-15,0.12164487267721989,0.45966666666666656
465,2022-04-18,0.02417412250516251,0.44983333333333353
466,2022-04-19,0.09084652443220934,0.44533333333333336
467,2022-04-20,0.19038196834136348,0.4418333333333332
468,2022-04-21,0.14796971782519014,0.4381666666666668
469,2022-04-22,0.13437715072264347,0.43933333333333313
470,2022-04-25,0.15700275292498364,0.4304999999999999
471,2022-04-26,0.19614590502408843,0.4215000000000001
472,2022-04-27,0.28458362009635235,0.4195000000000001
473,2022-04-28,0.3017894012388162,0.3948333333333335
474,2022-04-29,0.341878871300757,0.3843333333333332
475,2022-05-02,0.10581555402615354,0.3909999999999999
476,2022-05-03,0.12284927735719262,0.3903333333333334
477,2022-05-04,0.05368203716448746,0.39049999999999996
478,2022-05-06,0.15984170681348966,0.39700000000000013
479,2022-05-09,0.0834480385409501,0.37883333333333324
480,2022-05-10,0.24870956641431607,0.3756666666666668
481,2022-05-11,0.14254989676531385,0.37416666666666665
482,2022-05-12,0.2625602202339995,0.3716666666666667
483,2022-05-13,0.21059876118375823,0.35599999999999987
484,2022-05-16,0.10443909153475602,0.3566666666666667
485,2022-05-17,0.1317962835512732,0.3640000000000001
486,2022-05-18,0.1839298004129393,0.3713333333333333
487,2022-05-19,0.23804198210598831,0.38450000000000006
488,2022-05-20,0.11510667584308377,0.3756666666666668
489,2022-05-23,0.10289057123193462,0.38416666666666666
490,2022-05-24,0.1822092222986931,0.38716666666666655
491,2022-05-25,0.156658637302134,0.39283333333333337
492,2022-05-26,0.21524432209222333,0.3945000000000001
493,2022-05-27,0.07940467997247136,0.3893333333333332
494,2022-05-30,0.1042670337233312,0.40516666666666656
495,2022-05-31,0.4396077081899521,0.42366666666666675
496,2022-06-02,0.19924294562973216,0.43599999999999983
497,2022-06-03,0.0,0.41466666666666663
498,2022-06-07,0.23520302821748132,0.4315000000000001
499,2022-06-08,0.10349277357192098,0.4048333333333335
500,2022-06-09,0.343771507226428,0.4076666666666665
501,2022-06-10,0.25636613902271205,0.40400000000000014
502,2022-06-13,0.31426359256710307,0.39
503,2022-06-14,0.33043702684101905,0.3566666666666667
504,2022-06-15,0.33456641431521067,0.3504999999999999
505,2022-06-16,0.29946662078458364,0.34783333333333344
506,2022-06-17,0.41457329662766745,0.35983333333333345
507,2022-06-20,0.36450447350309717,0.35416666666666663
508,2022-06-21,0.26118375774260194,0.3471666666666666
509,2022-06-22,0.315295939435651,0.3490000000000002
510,2022-06-23,0.38532346868547823,0.3404999999999999
511,2022-06-24,0.2889710942876807,0.3321666666666666
512,2022-06-27,0.22642807983482457,0.33433333333333315
513,2022-06-28,0.1391947694425334,0.3573333333333335
514,2022-06-29,0.2159325533379216,0.3584999999999998
515,2022-06-30,0.28251892635925746,0.3451666666666665
